Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Vietnam,VNM,2009,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,359.42
Vietnam,VNM,2008,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,359.42
Vietnam,VNM,2007,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,359.42
Vietnam,VNM,2006,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,359.42
Vietnam,VNM,2005,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,359.42
Vietnam,VNM,2004,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,359.42
Vietnam,VNM,2003,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,359.42
Vietnam,VNM,2002,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,359.42
Vietnam,VNM,2001,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,359.42
Vietnam,VNM,2000,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,359.42
Vietnam,VNM,1999,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,359.42
Vietnam,VNM,1998,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,359.42
Vietnam,VNM,1997,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,359.42
Vietnam,VNM,1996,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,359.42
Vietnam,VNM,1995,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,359.42
Vietnam,VNM,1994,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,359.42
Vietnam,VNM,1993,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,359.42
Vietnam,VNM,1992,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,359.42
Vietnam,VNM,1991,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,359.42
Vietnam,VNM,1990,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,359.42
Vietnam,VNM,1989,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,359.42
Vietnam,VNM,1988,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,359.42
Vietnam,VNM,1987,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,359.42
Vietnam,VNM,1986,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,359.42
Vietnam,VNM,1985,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,359.42
Vietnam,VNM,1984,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,359.42
Vietnam,VNM,1983,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,359.42
Vietnam,VNM,1982,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,359.42
Vietnam,VNM,1981,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,359.42
Vietnam,VNM,1980,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,359.42
Vietnam,VNM,1979,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,359.42
Vietnam,VNM,1978,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,359.42
Vietnam,VNM,1977,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,359.42
Vietnam,VNM,1976,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,359.42
Vietnam,VNM,1975,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,359.42
Vietnam,VNM,1974,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,359.42
Vietnam,VNM,1973,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,359.42
Vietnam,VNM,1972,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,359.42
Vietnam,VNM,1971,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,359.42
Vietnam,VNM,1970,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,359.42
Vietnam,VNM,1969,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,359.42
Vietnam,VNM,1968,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,359.42
Vietnam,VNM,1967,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,359.42
Vietnam,VNM,1966,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,359.42
Vietnam,VNM,1965,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,359.42
Vietnam,VNM,1964,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,359.42
Vietnam,VNM,1963,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,359.42
Vietnam,VNM,1962,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,359.42
Vietnam,VNM,1961,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,359.42
Vietnam,VNM,2020,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,3718.82969747597
Vietnam,VNM,2019,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,3752.68661331007
Vietnam,VNM,2018,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,3786.78330237384
Vietnam,VNM,2017,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,3822.27320760676
Vietnam,VNM,2016,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,3859.48025615773
Vietnam,VNM,2015,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,3898.62837311568
Vietnam,VNM,2014,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,3939.47514116873
Vietnam,VNM,2013,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,3981.71045360957
Vietnam,VNM,2012,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,4024.80025884498
Vietnam,VNM,2011,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,4068.17874591774
Vietnam,VNM,2010,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,4111.8389065213
Vietnam,VNM,2009,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,4155.96498744613
Vietnam,VNM,2008,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,4198.96711390499
Vietnam,VNM,2007,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,4240.33009309838
Vietnam,VNM,2006,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,4281.26615510329
Vietnam,VNM,2005,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,4322.96058933805
Vietnam,VNM,2004,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,4366.59752381045
Vietnam,VNM,2003,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,4411.36987566557
Vietnam,VNM,2002,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,4456.96569101172
Vietnam,VNM,2001,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,4503.00689281286
Vietnam,VNM,2000,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,4549.55448618705
Vietnam,VNM,1999,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,4600.65178929732
Vietnam,VNM,1998,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,4660.02002063468
Vietnam,VNM,1997,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,4725.5666791566
Vietnam,VNM,1996,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,4795.69091786711
Vietnam,VNM,1995,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,4872.88959967115
Vietnam,VNM,1994,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,4957.44291392486
Vietnam,VNM,1993,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,5049.70713258137
Vietnam,VNM,1992,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,5150.11395748372
Vietnam,VNM,1991,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,5257.84383054008
Vietnam,VNM,1990,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,5371.4835497457
Vietnam,VNM,1989,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,5490.14783332771
Vietnam,VNM,1988,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,5612.64761152346
Vietnam,VNM,1987,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,5738.7112188132
Vietnam,VNM,1986,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,5870.85104488555
Vietnam,VNM,1985,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,6009.23106302649
Vietnam,VNM,1984,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,6153.72888627831
Vietnam,VNM,1983,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,6304.34829891346
Vietnam,VNM,1982,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,6460.6523497302
Vietnam,VNM,1981,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,6621.54368297327
Vietnam,VNM,1980,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,6785.57181497527
Vietnam,VNM,1979,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,6934.40802830887
Vietnam,VNM,1978,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,7088.94801407881
Vietnam,VNM,1977,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,7273.03632369888
Vietnam,VNM,1976,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,7462.48622376916
Vietnam,VNM,1975,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,7652.18093330803
Vietnam,VNM,1974,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,7830.72321572172
Vietnam,VNM,1973,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,8006.45452732792
Vietnam,VNM,1972,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,8186.12136071822
Vietnam,VNM,1971,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,8374.84327751409
Vietnam,VNM,1970,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,8572.14086654275
Vietnam,VNM,1969,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,8762.95062898223
Vietnam,VNM,1968,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,8952.98120548995
Vietnam,VNM,1967,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,9149.6064258942
Vietnam,VNM,1966,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,9362.77049646232
Vietnam,VNM,1965,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,9593.21148034794
Vietnam,VNM,1964,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,9844.65106652943
Vietnam,VNM,1963,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,10116.8903062756
Vietnam,VNM,1962,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,10407.7475896213
Vietnam,VNM,1961,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,10690.0301118477
Vietnam,VNM,2022,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,2487160000
Vietnam,VNM,2021,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,5528400000
Vietnam,VNM,2020,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,2686910000
Vietnam,VNM,2019,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,3180480000
Vietnam,VNM,2018,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,3645700000
Vietnam,VNM,2017,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,2400000000
Vietnam,VNM,2016,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,200000000
Vietnam,VNM,2014,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,1790000000
Vietnam,VNM,2012,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,317500000
Vietnam,VNM,2011,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,2771770000
Vietnam,VNM,2010,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,943050000
Vietnam,VNM,2009,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,349300000
Vietnam,VNM,2008,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,170300000
Vietnam,VNM,2007,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,367360000
Vietnam,VNM,2005,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,93200000
Vietnam,VNM,2003,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,412000000
Vietnam,VNM,2002,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,1780000000
Vietnam,VNM,2001,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,87000000
Vietnam,VNM,1999,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,39500000
Vietnam,VNM,1997,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,110000000
Vietnam,VNM,1996,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,205000000
Vietnam,VNM,2009,Investment in ICT with private participation (current US$),IE.PPI.ICTI.CD,267000000
Vietnam,VNM,2003,Investment in ICT with private participation (current US$),IE.PPI.ICTI.CD,230000000
Vietnam,VNM,1995,Investment in ICT with private participation (current US$),IE.PPI.ICTI.CD,256000000
Vietnam,VNM,2022,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,1494500000
Vietnam,VNM,2021,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,890300000
Vietnam,VNM,2019,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,1025050000
Vietnam,VNM,2016,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,4500000
Vietnam,VNM,2013,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,275500000
Vietnam,VNM,2010,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,155000000
Vietnam,VNM,2009,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,200000000
Vietnam,VNM,2008,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,365000000
Vietnam,VNM,2007,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,267000000
Vietnam,VNM,2006,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,133000000
Vietnam,VNM,2002,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,20000000
Vietnam,VNM,1997,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,70000000
Vietnam,VNM,1996,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,15000000
Vietnam,VNM,1994,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,10000000
Vietnam,VNM,2019,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,159140000
Vietnam,VNM,2016,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,88900000
Vietnam,VNM,2005,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,92000000
Vietnam,VNM,2003,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,7000000
Vietnam,VNM,2001,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,154000000
Vietnam,VNM,2000,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,20000000
Vietnam,VNM,1998,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,38800000
Vietnam,VNM,2022,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,2487160000
Vietnam,VNM,2021,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,5528400000
Vietnam,VNM,2020,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,2686910000
Vietnam,VNM,2019,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,3180480000
Vietnam,VNM,2018,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,3645700000
Vietnam,VNM,2017,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,2400000000
Vietnam,VNM,2016,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,200000000
Vietnam,VNM,2014,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,1790000000
Vietnam,VNM,2012,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,317500000
Vietnam,VNM,2011,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,2771770000
Vietnam,VNM,2010,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,871850000
Vietnam,VNM,2009,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,349300000
Vietnam,VNM,2008,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,170300000
Vietnam,VNM,2007,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,109060000
Vietnam,VNM,2005,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,11600000
Vietnam,VNM,2003,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,412000000
Vietnam,VNM,2002,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,1780000000
Vietnam,VNM,2001,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,87000000
Vietnam,VNM,1999,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,39500000
Vietnam,VNM,1997,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,110000000
Vietnam,VNM,1996,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,205000000
Vietnam,VNM,1995,Public private partnerships investment in ICT (current US$),IE.PPN.ICTI.CD,256000000
Vietnam,VNM,2022,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,1494500000
Vietnam,VNM,2021,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,890300000
Vietnam,VNM,2019,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,1025050000
Vietnam,VNM,2013,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,275500000
Vietnam,VNM,2010,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,155000000
Vietnam,VNM,2009,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,200000000
Vietnam,VNM,2008,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,365000000
Vietnam,VNM,2007,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,267000000
Vietnam,VNM,2006,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,133000000
Vietnam,VNM,2002,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,20000000
Vietnam,VNM,1997,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,70000000
Vietnam,VNM,1996,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,15000000
Vietnam,VNM,1994,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,10000000
Vietnam,VNM,2019,Public private partnerships investment in water and sanitation (current US$),IE.PPN.WATR.CD,159140000
Vietnam,VNM,2016,Public private partnerships investment in water and sanitation (current US$),IE.PPN.WATR.CD,88900000
Vietnam,VNM,2005,Public private partnerships investment in water and sanitation (current US$),IE.PPN.WATR.CD,92000000
Vietnam,VNM,2003,Public private partnerships investment in water and sanitation (current US$),IE.PPN.WATR.CD,7000000
Vietnam,VNM,2001,Public private partnerships investment in water and sanitation (current US$),IE.PPN.WATR.CD,154000000
Vietnam,VNM,2000,Public private partnerships investment in water and sanitation (current US$),IE.PPN.WATR.CD,20000000
Vietnam,VNM,1998,Public private partnerships investment in water and sanitation (current US$),IE.PPN.WATR.CD,38800000
Vietnam,VNM,2021,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,2203
Vietnam,VNM,2020,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,2098
Vietnam,VNM,2019,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,2173
Vietnam,VNM,2018,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,1475
Vietnam,VNM,2017,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,1420
Vietnam,VNM,2016,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,1334
Vietnam,VNM,2015,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,1046
Vietnam,VNM,2014,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,873
Vietnam,VNM,2013,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,873
Vietnam,VNM,2012,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,595
Vietnam,VNM,2011,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,737
Vietnam,VNM,2010,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,618
Vietnam,VNM,2021,"Industrial design applications, resident, by count",IP.IDS.RSCT,2107
Vietnam,VNM,2020,"Industrial design applications, resident, by count",IP.IDS.RSCT,2279
Vietnam,VNM,2019,"Industrial design applications, resident, by count",IP.IDS.RSCT,2214
Vietnam,VNM,2018,"Industrial design applications, resident, by count",IP.IDS.RSCT,1891
Vietnam,VNM,2017,"Industrial design applications, resident, by count",IP.IDS.RSCT,1763
Vietnam,VNM,2016,"Industrial design applications, resident, by count",IP.IDS.RSCT,2060
Vietnam,VNM,2015,"Industrial design applications, resident, by count",IP.IDS.RSCT,1839
Vietnam,VNM,2014,"Industrial design applications, resident, by count",IP.IDS.RSCT,1736
Vietnam,VNM,2013,"Industrial design applications, resident, by count",IP.IDS.RSCT,1556
Vietnam,VNM,2012,"Industrial design applications, resident, by count",IP.IDS.RSCT,1512
Vietnam,VNM,2011,"Industrial design applications, resident, by count",IP.IDS.RSCT,1367
Vietnam,VNM,2010,"Industrial design applications, resident, by count",IP.IDS.RSCT,1346
Vietnam,VNM,2021,"Trademark applications, nonresident, by count",IP.TMK.NRCT,35648
Vietnam,VNM,2020,"Trademark applications, nonresident, by count",IP.TMK.NRCT,31804
Vietnam,VNM,2019,"Trademark applications, nonresident, by count",IP.TMK.NRCT,37872
Vietnam,VNM,2018,"Trademark applications, nonresident, by count",IP.TMK.NRCT,33451
Vietnam,VNM,2017,"Trademark applications, nonresident, by count",IP.TMK.NRCT,29467
Vietnam,VNM,2016,"Trademark applications, nonresident, by count",IP.TMK.NRCT,26965
Vietnam,VNM,2015,"Trademark applications, nonresident, by count",IP.TMK.NRCT,22518
Vietnam,VNM,2014,"Trademark applications, nonresident, by count",IP.TMK.NRCT,22312
Vietnam,VNM,2013,"Trademark applications, nonresident, by count",IP.TMK.NRCT,21482
Vietnam,VNM,2012,"Trademark applications, nonresident, by count",IP.TMK.NRCT,20509
Vietnam,VNM,2011,"Trademark applications, nonresident, by count",IP.TMK.NRCT,19116
Vietnam,VNM,2010,"Trademark applications, nonresident, by count",IP.TMK.NRCT,18998
Vietnam,VNM,2021,"Trademark applications, resident, by count",IP.TMK.RSCT,77404
Vietnam,VNM,2020,"Trademark applications, resident, by count",IP.TMK.RSCT,76836
Vietnam,VNM,2019,"Trademark applications, resident, by count",IP.TMK.RSCT,74516
Vietnam,VNM,2018,"Trademark applications, resident, by count",IP.TMK.RSCT,60731
Vietnam,VNM,2017,"Trademark applications, resident, by count",IP.TMK.RSCT,55313
Vietnam,VNM,2016,"Trademark applications, resident, by count",IP.TMK.RSCT,54963
Vietnam,VNM,2015,"Trademark applications, resident, by count",IP.TMK.RSCT,45230
Vietnam,VNM,2014,"Trademark applications, resident, by count",IP.TMK.RSCT,38854
Vietnam,VNM,2013,"Trademark applications, resident, by count",IP.TMK.RSCT,36236
Vietnam,VNM,2012,"Trademark applications, resident, by count",IP.TMK.RSCT,35106
Vietnam,VNM,2011,"Trademark applications, resident, by count",IP.TMK.RSCT,34718
Vietnam,VNM,2010,"Trademark applications, resident, by count",IP.TMK.RSCT,32204
Vietnam,VNM,2021,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,117353
Vietnam,VNM,2020,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,212297
Vietnam,VNM,2019,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,332029
Vietnam,VNM,2018,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,283787
Vietnam,VNM,2017,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,264548
Vietnam,VNM,2016,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,248580
Vietnam,VNM,2015,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,205217
Vietnam,VNM,2014,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,167386.363
Vietnam,VNM,2013,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,149527.817
Vietnam,VNM,2012,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,135300.414088577
Vietnam,VNM,2011,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,135905.672936536
Vietnam,VNM,2010,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,109176
Vietnam,VNM,2009,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,83720
Vietnam,VNM,2008,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,74739
Vietnam,VNM,2007,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,60218
Vietnam,VNM,2006,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,50840
Vietnam,VNM,2005,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,54415
Vietnam,VNM,2004,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,50855
Vietnam,VNM,2003,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,41996
Vietnam,VNM,2002,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,42588
Vietnam,VNM,2001,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,35658
Vietnam,VNM,2000,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,28999
Vietnam,VNM,1999,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,29000
Vietnam,VNM,1998,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,29700
Vietnam,VNM,1997,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,33500
Vietnam,VNM,1996,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,27800
Vietnam,VNM,1995,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,27100
Vietnam,VNM,1994,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,21200
Vietnam,VNM,1993,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,16800
Vietnam,VNM,1992,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,3700
Vietnam,VNM,1991,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,3700
